,index,text
29884,Active_Listening.xls,"OPEN INTERVIEWS!! Contact Tom Brady at 412-458-6434 to discuss the position and schedule an interview! If you're a passionate Therapist looking to make a difference in the lives of children and their families, then this is the perfect opportunity for you! We offer many Benefits with our Total Rewards package, including  FREE  Licensure Assistance! A survey was done by a group of Wesley Family Service employees on the Top 10 Reasons to work at WFS. Some of the top responses were:  Supportive relationships with Supervisors who promote professional growth Vast opportunities for learning and the encouragement of diversified skill set Licensure and Tuition assistance, plus free parking at all locations. Some of the most advance technology in the Human Services field Flexibility and family oriented employer. Excellent Home/Work balance. Communication/transparency between front-line staff and leadership. Teamwork and cohesive relationships promoted and supported among colleagues Company Overview:  Wesley Family Services  provides a diverse range of autism, behavioral health, education and family support services to individuals and families in western Pennsylvania. We create life-changing support by integrating our services to best meet the needs of those we serve. Our mission is to empower children, adults, and families by providing transformational care. Wesley Family Services provides a work environment that is positive and rewarding for its employees; a setting where growth, equality, teamwork and safety are the means to meet the charge of our mission. Position Summary: Family Therapist We are currently looking for  Bachelor or Master level Family  Therapists  for our  Family Based Program . These positions provide intensive, family focused, mental health services within homes, schools, and communities to children and their families to prevent out-of-home placements. We provide services throughout Allegheny county (we also have positions available for Westmoreland county). Responsibilities and Duties include:  Conduct initial intake; assess child and family risks, child and adult mental health, and family development. Understand family functioning, recognize family strengths, and assess family needs. Help families identify their strengths and coping mechanisms and work with families to resolve family problems and prevent future crises from occurring. Conduct individual, couple and family therapy sessions (utilizing family systems theory and techniques) to understand and address the family’s concerns and to support the necessary changes. Establish, implement and maintain treatment objectives through a devised treatment plan for each family in assigned caseload. Interact with Juvenile Court, Children and Youth Services staff, mental health professionals, school officials and other cooperating agencies to secure additional support services for clients. Qualifications and Skills:  Bachelors/Masters Degree in Social Work, Marriage and Family Therapy, Counseling, or Psychology or related degree. Minimum of one year direct counseling experience in a child serving system/agency. Master level must have at least two years. Due to state regulations, internship experience cannot be counted. Act 33/34 & FBI Clearances Valid Drivers License Access to properly insured motor vehicle and a safe driving record Benefits:  Medical, Dental, and Visions plans with low employee contribution rates 15 Paid Time Off (PTO) Days within your first year of employment (accrued per pay), increases to 20 PTO days after first year, then continues to increase based upon years of service 10 Paid Holidays 401k Plan -  Employer match is 100% on the first 3% that you contribute. Then you receive 50% employer match on the next 2%. Short term and long term disability (employer paid) Paid mileage Tuition Reimbursement for continuing your education Licensure Supervision for  FREE !!! Pet Insurance AND MORE! How to Apply:   Please click the “apply” button to be redirected to our website. You will complete our quick initial application – it takes less than 2 minutes! Positions listed as: Therapist I or II - Family Based Therapist II - Family Focused Equal Opportunity Employer Job Type: Full-time Work Location: Multiple locations Benefits: Health insurance Dental insurance Vision insurance Retirement plan Signing bonus Paid time off Flexible schedule Professional development assistance Tuition reimbursement Other Schedule: Other Company's website: https://wfspa.org Work Remotely: Temporarily due to COVID-19"
29885,Active_Listening.xls,"MENTAL HEALTH WORKER (BACHELOR’S LEVEL) The Family Based Mental Health Worker (MHW) provides Ecosystemic Structural Family Therapy (ESFT) to a caseload of up to 8 families in partnership with their team member. In addition to providing therapeutic interventions, the MHW also supports the client families through crisis response and case management activities. Each team meets weekly for group and team supervision to consult on their cases, grow their skills and receive clinical support from their supervisor. All Family-Based team members are required to complete a 3 year training program specific to the ESFT clinical model to ensure treatment fidelity and for therapists to develop competency in the delivery of ESFT. At the end of the training program, staff will also have the opportunity to take the PA State Family Based Exam for certification. The MHW is responsible for maintaining clinical treatment documentation and delivering services in compliance with all state regulations and program policy. EOE. Requirements: Bachelor’s Degree in the field of human services such as: social work, marriage and family therapy, counseling psychology, or education. Must have a minimum of 2 years’ experience working with children and/or families in a CASSP related program. Must have the ability to transport clients in vehicle (Valid driver’s license with clear driving record). Must have the ability to provide therapeutic services in a variety of locations (home, school & community). All staff are required to be “on call” on a rotating schedule every 8 to 10 weeks. Required to provide:  - PA State Police Criminal History Check - FBI Clearance completed through the Dept. of Public Welfare - PA Child Abuse Clearance Job Type: Full-time Experience: counseling: 2 years (Preferred) Education: Bachelor's (Required) Language: Spanish (Preferred) Additional Compensation: Bonuses Work Location: Multiple locations On the road Benefits: Health insurance Dental insurance Vision insurance Retirement plan Paid time off Professional development assistance"
29886,Active_Listening.xls,"Holy Redeemer Counseling Center, an outpatient department of the Holy Redeemer Health System is growing rapidly. We are seeking licensed therapists as independent contractors to provide outpatient psychotherapy services at our satellite offices in Southampton, Bensalem, Richboro and Feasterville, PA. Holy Redeemer Health System  is a not for profit Catholic Health Care System. The Counseling Center currently provides outpatient services through the main office in Huntingdon Valley, PA and four satellite offices. All of our offices are co-located with physician practices. A goal of the Counseling Center is to embed Behavioral Health Consultants in the physician practices. Candidates with experience, training or interest in integrated primary/behavioral healthcare as well as those interested in providing traditional outpatient psychotherapy are encouraged to apply. Required qualifications for this position include Pennsylvania licensure as a Psychologist, Licensed Clinical Social Worker (LCSW), Licensed Marriage and Family Therapist (LMFT) or Licensed Professional Counselor (LPC); three years of post-licensure experience working with children, adolescents, adults and/or senior populations and the ability to work independently. Therapists are required to work 2 evenings per week (5PM – 8PM) or 1 evening and Saturday. Possessing Magellan and Aetna credentialing is a plus but not required. We will assist in the credentialing process for interested and qualified candidates. To apply, please email resume and letter of interest to MaryJane Whiteley, LPC, Senior Mental Health Professional by clicking apply or fax to 215-914-4197. To learn more about the Counseling Center please visit: www.holyredeemer.com/counselingcenter. EOE Job Type: Contract Benefits: None Company's website: www.holyredeemer.com/counselingcenter"
29887,Active_Listening.xls,"We are currently seeking a Family Based Therapist II to join our Behavioral Health division in Warminster, PA.
 
 
 POSITION OVERVIEW 
 Provide individual and family therapy in home and community settings. (Essential) 
 Provide clinical leadership regarding the ordering of treatment priorities and insuring the appropriate frequency of contact. (Essential) 
 Coordinate assessment of family issues and priorities. (Essential) 
 Initiate and maintain linkages with schools and other involved agencies and service providers. (Essential) 
 Lead crisis intervention. (Essential) 
 Coordinate referral efforts when discharge is imminent. (Essential) 
 Co-prepare (with MH Worker) agenda for supervision. (Essential) 
 Monitor record keeping, ensure that client charts are up-to-date and include all necessary documentation. (Essential) 
 Insure timeliness and quality of treatment plans and progress notes. (Essential) 
 Monitor use of office audio-visual equipment: develop systems and guides as needed. (Secondary) 
 Coordinate resources and information pertinent to client needs. (Essential) 
 Suggest, develop, and co-lead topical workshops, training sessions, and in-services as needed. (Secondary) 
 MERAKEY IS PROUD TO OFFER THE FOLLOWING BENEFITS 
 Work/Life Balance 
 Competitive Compensation Plans 
 Opportunities for professional growth and advancement 
 Medical, Dental, and Vision Insurance Plans 
 Flexible Spending Accounts 
 Short/Long Term Disability Coverage 
 Life Insurance 
 403B Retirement Plan (with company matching) 
 Marketplace Savings Program 
 Employee Assistance Program 
 Wellness Programs 
 24-Hour Nurse Hotline 
 Tuition Reimbursement 
 Generous Paid Time Off (for qualifying positions) 
 Stability that coincides with working for a national leader in education and human services 
 ABOUT MERAKEY'S BEHAVIORAL HEALTH DIVISION 
 
 
Merakey offers a continuum of care in behavioral health (includes mental health and addictive diseases), integrating services in both community and site-based settings. These services provide a wide range of recovery focused treatment, services, and supports for children and adults.
 
 
Site/Clinic Based Services
 The Center for Hope 
 Outpatient 
 Parent Child Interaction Therapy (PCIT) 
 Parents and Children Together (PACT) 
 Partial Hospitalization Program (PHP) 
 Psychiatric/Socialization Rehabilitation for Hope 
 Residential Services for Children and Adults 
 Community Based Services
 Assertive Community Treatment (ACT) and Forensic Assertive Community Treatment (FACT) 
 Behavioral Health Rehabilitation Services (BHRS) 
 Case Management / Recovery Coaching 
 Community Health Liaison (CHL) 
 Community and School Based Behavioral Health (CSBBH) 
 Crisis Intervention 
 Substance Use Disorder Services 
 Dual Diagnosis Treatment Team (DDTT) 
 Family Based Mental Health Services 
 Therapeutic Family Care 
 Foster Care Plus 
 Peer Support 
 Student Assistance Program (SAP) 
 Supported Employment 
 Supports for Permanency (SFP) 
 For more information on each individual service, please visit: https://www.merakey.org/services-behavioral-health.html
 
 
 ABOUT MERAKEY 
 
 
Merakey is a leading developmental, behavioral health and education provider offering a breadth of integrated services to individuals and communities across the country.
 
 
We leverage our size and expertise to develop innovative solutions and new models of care to meet the needs of individuals, their families, public and private healthcare funders and community partner organizations.
 
 
We recognize that complex needs require a holistic approach. With our experience, expertise and compassion, we empower everyone within our communities to reach their fullest potential.
 
 
With a rich tradition spanning 50 years with nearly 10,000 employees, Merakey provides care to over 40,000 adults and children throughout Pennsylvania, New Jersey, New York, Maryland, Delaware, Louisiana, Michigan, Texas, California, and Tennessee.
 
 
Merakey is an Equal Opportunity Employer!
 
 
 APPLY TODAY 
 
 
In addition to completing your application, please feel free to email your resume directly to our recruiter at sabina.tobak@merakey.org.
 
 
Masters Degree in Human Service Field, Social Work, Counseling, Marriage and Family Therapy; Previous Family Based Service experience preferred but not necessary: LSW, LCSW, LPC, LMFT welcomed to apply; 1-2 years prior mental health experience necessary and a valid driver's license.
 
 
Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
29888,Active_Listening.xls,"Private practice with no doors and no overhead.  Join the world's largest online counseling platform. We provide the marketing, the technology, and the additional income. You provide the professionalism, clinical experience, and care. More About BetterHelp:  BetterHelp's secure online platform and broad network of licensed therapists help those facing life’s challenges by providing easy, affordable, and private access to professional counseling. BetterHelp has facilitated millions of HIPAA-compliant video sessions, voice calls, live chats, and messages that let people get the help they need using their computer, tablet, or smartphone - anytime, anywhere. In 2015 we expanded our resources and expertise by joining Teladoc Health (NYSE: TDOC), the nation’s first and world's largest telehealth organization, helping to make BetterHelp the world’s largest and most reputable e-counseling platform. Check out some great feedback from happy people here. Learn more about our mission, our counselors, and our peer-reviewed clinical outcomes. Benefits for Counselors:  Counselors Focus on Clinical Work: Your focus is 100% on counseling. You do not need to worry about acquiring clients, billing, support, or operations. We handle it all! Flexibility: BetterHelp can be your major source of income (""full time"") or a supplement to your current work. You choose your caseload size, and you are in control of your schedule and appointment times. Zero Overhead: No fees are collected from the counselor, ever. Who Should Apply Licensed Professional Counselors (LPC), Licensed Clinical Social Workers (LCSW), Licensed Marriage and Family Therapists (LMFT), Psychologists, and Licensed Mental Health Counselors (LMHC) are all encouraged to apply! Counselors looking for an easy, all-in-one technology platform for telehealth. Counselors looking for a variety of ways to engage - for example, through the 3 types of live sessions available (video, phone, and live chat), through the asynchronous messaging component, through worksheets, through shared journal entries, through audio and video messages, and more. Counselors who are looking for a strong and accessible peer community, directly through the platform. With over 8,000 therapists on the BetterHelp platform, you’ll have a forum to ask and answer any questions you might have! Requirements Counselors must be licensed by a State Board to provide counseling (e.g., LCSW, LMFT, LPC, PsyD or similar credentials). NOTE: Unfortunately, if you are an intern or if you require supervision to provide counseling services, you cannot be a provider on BetterHelp at this time. Also, we are unable to accept substance abuse counselors, school counselors, registered nurses, career counselors, Christian counselors, and business coaches (unless they have an additional license as a mental health counselor). Experience counseling adults, couples, and/or teens Excellent written communication Reliable Internet connection Currently residing in the US Note: Counselors are independent providers, not BetterHelp employees. Job Type: Contract Work Remotely: Yes"
29889,Active_Listening.xls,"Job Summary To promote the mission of PATH to help individuals achieve a more independent and fulfilling life by being an effective team member. To work as a team member with a therapist on a specialty Behavioral Health/Intellectual Disability (youth and/or adult caregiver with an intellectual disability) team, to provide intensive family based services, utilizing the Ecosystemic Structural Family Therapy (ESFT) model, delivered primarily in the family’s home to include: assessments, service coordination and linkages, crisis intervention and prevention, educational and daily living skills, collaboration with all systems involved with the youth and family and assist the therapist in the delivery of individual, family and group therapy. Specific Duties 1.Provide initial and on-going comprehensive assessments of identified families and youth, to include the Vineland or other identified adaptive functioning assessments. 2.Assist the therapist in the provision of individual, family, and group therapy with identified families utilizing ESFT blended with behavioral interventions that are developmentally and cognitively appropriate for identified youth and families. 3.Work collaboratively with assigned therapist to provide comprehensive services and linkages. 4.In collaboration with team member compete a Functional Behavior Assessment (FBA) that incorporates the home, school and community. Monitor and revise as indicated. 5.Provide 24/7 on-call coverage on a rotating basis. 6.Deliver services in a manner convenient to families which includes evening and weekend service provision. 7.Consult with psychiatrist on a regular basis and attend psychiatric appointments with the youth and family. 8.Collaborate on a regular basis with all systems involved with the youth and family. 9.Provide on-going role modeling to youth and families. 10.Provide crisis assessment, intervention and prevention. 11.Develop and implement socialization and daily living skills training and activities for the youth and family. 12.Provide case management services and linkages to all needed services for the youth and family. 13.Attend and participate in required ecosystemic family therapy trainings in addition to required state and local trainings, to include Motivational Interviewing and other identified trainings to work successfully with BH/ID youth and families. 14.Demonstrate commitment to learning the Ecosystemic Structural Family Therapy (ESFT) model, by bringing videotaped sessions to supervision, learning genograms, eco-maps, structural maps and assure that identified traumatic events are included on the family timeline. 15.Present cases both to peers at PATH, Inc, and at training program, as requested. 16.Complete all documentation in a timely, comprehensive manner. 17.Contribute to any quality improvement/outcome measurement tracking and data gathering as assigned. 18.Meet productivity standards for your position. Qualifications Bachelor’s degree in social work, counseling, marriage and family or psychology from an accredited college or university, 1 year experience in the CASSP system and experience in provision of behavioral interventions/training and/or experience working with individual’s with an intellectual disability preferred. Must have a valid Driver’s License and a personal vehicle. Job Type: Full-time Experience: intellectual disability: 1 year (Preferred) behavioral interventions/training: 1 year (Preferred) CASSP system: 1 year (Preferred) Education: Bachelor's (Required) License: driver license and personal vehicle (Required) Work Location: Multiple locations Benefits: Health insurance Dental insurance Vision insurance Retirement plan Paid time off"
29890,Active_Listening.xls,"Behavior Specialist Consultants needed in Bucks, Montgomery, Chester, Delaware and Philadelphia counties! For close to 40 years, Universal Health Services has been the leader in the Healthcare Management Industry. As a result of our efforts, UHS has once again been selected by Fortune as one of the “World’s Most Admired Companies” in 2018. We have make the list every year since 2010 and this year we are one of only five companies in the Healthcare/Medical Facilities sector to be bestowed with this honor. Foundations Behavioral Health provides behavioral rehabilitation services (BHRS). This service is unique given that clinicians help individuals/families with behavioral health problems by providing serves in a more natural environment including homes, schools, and community locations. The primary goal of BHRS is to assist the child/adolescent in functioning more adaptively and efficiently in the home/school/community while guiding the parent/guardian to address the problematic behaviors in a more effective and constructive manner. The intent of BHRS is to promote treatment in the natural, least restrictive environment. The purpose is to offer new alternatives to the child/adolescent and the family that promotes problem solving, skill building, competency, empowerment, and self-sufficiency. Foundations Behavioral Health provides Behavioral Health Rehabilitative Services (BHRS) in the five counties: Philadelphia, Montgomery, Bucks, Delaware and Chester. The Behavior Specialist Consultant (BSC) is a fee-for-service independent contractor program within our Behavioral Health Rehabilitation Services (BHRS) program. The BSC works with all members of the treatment plan to design and direct a behavior modification plan that will meet the needs of the child and family, designs and oversees implementation of the treatment plan, provides instruction to other members of the treatment team (i.e. Mobile Therapist, Therapeutic Staff Support, teachers, teacher’s aides, parents, family members) in their roles and responsibilities in implementing the treatment plan, and participates in enter-agency service planning meetings. JOB REQUIREMENTS :  License preferred but not required BSL, LPC, LCSW, LMFT and Licensed Psychologist all qualify without additional post-master’s experience or education review. Must be licensed to provide services to ASD clients If not licensed, applicants must have a Master’s degree in a mental health discipline: Psychology, Counseling, Clinical Social Work and Marriage and the Family Therapy College transcript must contain at least 12 credit hours in core behavior health coursework. Functional Behavioral Assessment training and Post-test required.  Paid Supervision is required monthly Job type: Contract Job Type: Contract Education: Master's (Required)"
29891,Active_Listening.xls,"Horizons Behavioral Health:  We are Hiring During Covid 19 Providing Telehealth Services Come join Horizons as an independent contractor working in the behavioral health industry providing compassionate, high quality care to those children in need Licensed Behavior Specialists Needed in Upper, Lower and Middle Bucks County, PA:  Part Time (up to 29 hours) Licensed, Behavioral Specialist (BSC). BSC will be responsible for providing behavioral interventions to children with special needs, ages 2-21. BSC is responsible for developing and implementing treatment plans with individual specific interventions to children and their families. BSC will coordinate plan with treatment team members and work collaboratively across settings (home, school/community) to support the process and transfer of skills. BSC Minimum Requirements: You Must Meet One of The Following Criteria per The Department of Human Services (DHS) Be licensed in the Commonwealth of PA as a Behavior Specialist Have a certification as a BCBA or other graduate-level certification in behavior analysis that is accredited by the National Commission for Certifying Agencies of the American National Standards Institute Have a graduate degree in ABA from an accredited college or university Have a minimum of 1 year of full-time experience in providing mental health direct services to children, and a graduate degree in psychology, social work, education, or counseling from an accredited college or university* Completed a clinical or mental health direct service practicum and have a graduate degree in psychology, social work, education, counseling or a related field from an accredited college or university* BSC who provide behavior consultation with children diagnosed with Autism Spectrum Disorder must meet the following Criteria:  Be Licensed in the Commonwealth of PA as a psychologist, professional counselor, marriage and family therapist, clinical social worker, behavior specialist, certified registered nurse practitioner, or a professional with a scope of practice that includes overseeing the provisions of ABA services. License Prefered (BSL, LSW, LCSW, LPC, LMFT) Job Types: Part-time, Contract Job Types: Part-time, Contract Salary: $38,000.00 to $56,000.00 /year Pay may depend on skills and/or qualifications Experience: Direct Care: 1 year (Preferred) Education: Master's (Required) Full Time Opportunity: No Work Location: Multiple locations On the road Benefits: Flexible schedule Pay Frequency: Bi weekly or Twice monthly This Company Describes Its Culture as: Outcome-oriented -- results-focused with strong performance culture Schedule: Monday to Friday Day shift Night shift Work Remotely: Temporarily due to COVID-19"
29892,Active_Listening.xls,"Provide direct services to individuals, families and groups through a wide variety of treatment modalities including but not limited to individual, group, marital and families therapies. Coordinate total care given by collaborating with multidisciplinary professionals to provide and facilitate care in accordance with policies and procedures, philosophy and objectives of Child and Family Focus. 
Details: 
Excellent organizational skills 
Excellent verbal/written communication skills 
Ability to effectively interact as part of a team; including OP Director, medical director and clinicians as well as patients and visitors 
Proficiency in Microsoft Office Suite 
Experience navigating an Electronic Medical Records system, Waiting Room Solutions preferred 
Experience with Managed Care Organizations including commercial entities 
Essential Requirements 
Clinical Specialization preferred (D&A, DBT, CBT, TFCBT) 
Completion of 16 hour TFCBT online training 
Credentialed with PA medical assistance, Magellan Behavioral Health and commercial insurance carriers 
Current PA Licensed Clinical Social Worker, Licensed Professional Counselor, Licensed Marriage & Family Therapist (required) 
Experience conducting group therapy 
Master’s Degree in Human Service or related field including psychology, counseling or social work 
Must be registered with CAQH (Universal Database) 
NPI number is required 
Two years clinical experience 
Two years experience in Mental Health Field 
CFF is a drug free, equal opportunity employer 
Compensation and Benefits 
 
Salary and Wage: $32-36 per client"
29893,Active_Listening.xls,"Milestone Behavioral Health, located in Yardley, PA, is seeking a Mobile Therapist clinician to work in our Wraparound Department. Under the supervision of the Clinical Directors, the Mobile Therapist provides intensive therapy services to a child and family in settings other than a provider agency or office. Settings include the child’s home, in particular. Other potential settings include the school, the church, the community center, a neighbor’s or extended family member’s home, and other community settings. Services provided by a mobile therapist vary according to the individualized needs of a child and family and always includes the child as a participant in his/her own treatment as well as parent and other caretakers as members of the treatment team. 
 
Key Responsibilities: 
 
 Is available for crisis intervention and collaborates with child, family and other involved professionals to develop a crisis plan that can include behavioral contracts with the child and lists of community and therapeutic resources. 
 Maintains contact with other members of the treatment team and assists in the implementation of the treatment plan. Helps develop daily routines, which will enhance the treatment approach indicated in the treatment plan. 
 Documents collateral contacts with family and other entities involved with client treatment in his/her progress notes. 
 Provides child-centered, family-focused individual and family psychotherapy as appropriate, which addresses the defined problem areas in the treatment plan and is strength-based. 
 Ensures that services provided to the child and family is unified and that there is continuity of care. 
 Assesses strengths and therapeutic needs of child and family by using active listening, asking questions, and an exchange of information. 
 
 Education/Experience Credentials : 
 
 The Mobile Therapist will have a Master’s degree from an accredited college or university in a mental health discipline such as Psychology, Counseling, Clinical Social Work, Psychiatric Nursing and Marriage and Family/Therapy. 
 Preferred 1-2 years post-master experience providing psychotherapy/counseling to children. 
 Required Clearances: child abuse, criminal check, FBI fingerprint, First Aid/CPR, Mandated Reporting certification, Liability Insurance"
29894,Active_Listening.xls,"JOB DESCRIPTION AND POSITION REQUIREMENTS:
 Penn State Abington’s Office of Global Programs & Center for Counseling and Psychological Services (CAPS) and seeks a full-time Licensed Mental Health Therapist/Clinical Social Worker to provide clinical services for university students with psychological concerns. This position reports to both the Director of the Office of Global Programs and Coordinator of Counseling and Psychological Services. The successful candidate will have a demonstrated passion for working with a diverse student population, such as international students from China, and helping them to flourish in a campus environment. In addition to providing counseling services, this position will also maintain a presence in the campus community through outreach programming, presentations to classes and at student events, and consultations with members of the campus community on mental health issues. Candidates that have clinical licensure {Licensed Clinical Social Worker (LCSW), Licensed Professional Counselor (LPC), Licensed Psychologist, Licensed
 Marriage and Family Therapist (LMFT)} or have already passed the relevant licensure exam, accrued the necessary clinical hours, and be in receipt of the clinical license by January 1st, 2020. The successful candidate will be a member of the campus CARE team that serves as a campus-wide intervention effort for students. The successful candidate is self-motivated, independent, creative, and flexible. May include some evening hours.
 Penn State Abington is a four-year college with a diverse population of 4,000 students in the suburb of Abington, Pennsylvania, 15 miles from the Philadelphia city line. While maintaining a close-knit academic community atmosphere typical of a small liberal arts college, Abington offers its students all of the resources of a major research university. Penn State Abington is the fifth largest campus in the world-renowned Penn State system of 24 campuses. The campus is known for its engaging academic community, robust student programming, and its 13 NCAA Division III teams in the North Eastern Athletic Conference (NEAC).
 This is a full-time position with benefits included.
 Typically requires:
 a Master's degree or higher in Social Work or related discipline or higher,
 or an equivalent combination of education and experience.
 Preferred candidates to have a native mandarin linguistic and cultural facility, experience providing services to diverse populations, such as but not limited to:
 underrepresented students,
 international students,
 LGBTQ+ students,
 racially and ethnically diverse students,
 first-generation college students,
 and students from a range of socio-economic backgrounds.
 Experience with college student mental health services is strongly preferred.
 Other related mental health field and licensure as a Professional Counselor, Clinical Social Worker, or Clinical Psychologist, and three years of related experience is preferred.
 Active participation in professional associations and training sessions is also required.
 This is a fixed-term appointment funded for one year from date of hire with excellent possibility of re-funding.
 CAMPUS SECURITY CRIME STATISTICS:
 Pursuant to the Jeanne Clery Disclosure of Campus Security Policy and Campus Crime Statistics Act and the Pennsylvania Act of 1988, Penn State publishes a combined Annual Security and Annual Fire Safety Report (ASR). The ASR includes crime statistics and institutional policies concerning campus security, such as those concerning alcohol and drug use, crime prevention, the reporting of crimes, sexual assault, and other matters. The ASR is available for review here .
 EEO is the Law
 Penn State is an equal opportunity, affirmative action employer, and is committed to providing employment opportunities to all qualified applications without regards to race, color, religion, age, sex, sexual orientation, gender identify, national origin, disability or protected veteran status. If you are unable to use our online application process due to an impairment or disability, please contact 814-865-1473. 
 
 Abington, PA"
29895,Active_Listening.xls,"CCTC is seeking a Bi-Lingual (English / Spanish) Clinician to provide team delivered, home-based family therapy to children and their families, using the Ecosystemic Structural Family Therapy Model of treatment, while working in a dynamic, Sanctuary accredited agency. Team work includes working closely with co-therapist and AAMFT-approved clinical supervisor as well as participating in routine clinical trainings that are provided. Working three to four evenings per week in the community is required. . We are seeking a therapist to serve at our location within Montgomery County. 
 
Requirements: 
 
Master’s degree in marriage and family therapy, social work, counseling, psychology or related field plus a minimum of two years’ experience providing behavioral health services to children and families. Must have own transportation. Training and experience working with child victims of abuse, neglect and other traumatic circumstances a plus.  Must be Bi-lingual (English and Spanish)."
29896,Active_Listening.xls,"CORA Services, a mission-driven non-profit organization located in Northeast Philadelphia, provides an array of services to children, youth and families who are experiencing emotional, academic and social challenges which impede their development and productivity. CORA is currently seeking  Mental Health Therapists  to work in our Clinical Services Department. 
 
Responsibilities of the position include: 
Facilitate individual and/or family therapy sessions in an outpatient setting.
 Assess level of service need and facilitate appropriate referrals for clients as needed; advocate with and for clients for access to appropriate level of care placements.
 Consult with significant individuals or providers involved in the client's welfare as indicated.
 Adhere to Agency and regulatory entity guidelines concerning caseload requirements, service delivery, accountability, supervision and confidentiality. 
Participate in all necessary Division functions and meetings. 
Adhere to training requirements established by Agency or other regulatory entities. 
 
Qualified individuals should possess the following: 
PA Licensed Psychologist, Licensed Clinical Social Worker, Licensed Professional Counselor, or Licensed Marriage and Family Therapist.
 15+ years of post-licensure clinical experience.
 At least 5 years' experience with Law Enforcement, Active Duty Military and Veteran constituents 
Current credentials with major insurance companies.
 Prior experience with managed care documentation and service standards.
 Expertise in evidence based treatment modalities such as Trauma Informed Care, CBT, EMDR, and Motivational Interviewing.
 Experience in addressing adult and family mental health concerns including anxiety, depression, relationship issues, grief/loss, domestic violence, and PTSD.
 Knowledge of substance use disorders and co-occurring effects with Mental Health issues and physical health/overall wellness. 
 Salary:  Full Time $51,000 
 Fee for Service $40.00/hour 
 Benefits (Full Time only):
 Medical benefits with two options of coverage (coverage begins on the 1st of the month following date of hire), with generous company contribution 
Company-paid Life/Accidental Death & Dismemberment and Long-term Disability coverage 
Voluntary programs including Dental, Vision, Short-term Disability, and Life Insurance 
403 (b) Pension Plan with generous company contribution after one year of service 
Generous paid time off package 
Warm, welcoming, and supportive environment! 
 
CORA Services Inc. provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religious creed, sex, national origin, age, disability or genetics."
29897,Active_Listening.xls,"The Juvenile Justice Center of Philadelphia (JJC) is a non-profit, multi-service organization that serves the needs of disadvantaged children, youth and families. Our mission is to maintain families through supportive services, to prevent children and youth from being placed in care, and also to ready families for reunification with their children. JJC has an  Out-Patient Therapist  opening in our Coulter Street office(s). Job Summary The Out-Patient Therapist is an integral team member of the Behavior Health department. An Outpatient Therapist delivers child centered, family-focused psychotherapy utilizing evidence-based modalities as described in the child’s resiliency plan. Services are delivered in an office setting and an authorization is not required for this service. Treatment is focused on resiliency factors and connection to community based supports as identified by the treatment team at the beginning of care. The Therapists utilizes a strength based approach to empower children with emotional and behavioral needs to thrive and to help the child and family reach their goals. Our programs serve children with diagnosis which include but are not limited to: Autistic Spectrum Disorder, Mood and Anxiety Disorders, PTSD, and severe emotional disturbance. Therapeutic services assist in integration or reintegration into least restrictive school, home, and community based settings. Children served range in age from 4-21. Qualifications Master’s Degree from an accredited university in a clinical mental health discipline, such as: Psychology, Counseling, Clinical Social Work, Psychiatric Nursing, and Marriage and Family therapy, for example. The Master’s Degree must include clinical coursework in the foundations of behavioral health and the provision of mental health services (i.e., individual, group and family therapy, abnormal psychology, psychopathology, cognitive behavioral and psycho-dynamic therapy, crisis counseling, assessment, child development, personality theory, psychotherapy lab, clinical practicum). Other courses may count as determined by a review of the transcript/syllabi. At least two (2) years verified experience in the mental health field. The position is Fee-For-Service and cases are allocated on an as needed basis. Cases are not guaranteed and the position is a contracted position. Organization benefits do not apply. JJC is an Equal Opportunity Employer, embracing diversity and inclusion in all of its services. Job Type: Part-time Salary: $28.00 /hour Experience: relevant: 2 years (Required) Work Location: One location Benefits: None Hours per week: 10-19 Typical start time: 4PM Typical end time: 8PM Schedule: Other"
