,applicant_id,race,gender,application_date,application_recieved,application_evaluation,certificate,mananger_review_data,interview_date,offer_date
18834,18777,black,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18835,18778,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18836,18779,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18837,18780,white,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18838,18781,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18839,18782,native american,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18840,18783,native american,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18841,18768,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18842,18784,black,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18843,18767,native hawaiian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,None,None,None
18844,18765,asian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18845,18750,black,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18846,18751,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18847,18752,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18848,18753,white,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18849,18754,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18850,18755,black,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18851,18756,black,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18852,18757,hispanic,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18853,18758,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18854,18759,hispanic,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,None,None,None
18855,18760,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18856,18761,native hawaiian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18857,18762,black,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18858,18763,white,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18859,18764,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18860,18766,black,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18861,18785,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18862,18824,native hawaiian,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18863,18787,black,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18864,18808,white,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18865,18809,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,None,None,None
18866,18810,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18867,18811,asian,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18868,18812,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18869,18786,black,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18870,18814,asian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18871,18815,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18872,18816,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18873,18817,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18874,18818,native american,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18875,18819,hispanic,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18876,18820,native hawaiian,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,None,None,None
18877,18821,native hawaiian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18878,18822,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18879,18807,native american,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18880,18806,white,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18881,18813,native american,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18882,18804,native american,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18883,18805,asian,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18884,18789,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18885,18790,black,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18886,18791,white,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18887,18792,black,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,None,None,None
18888,18793,native hawaiian,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18889,18794,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,None
18890,18795,asian,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18891,18788,native american,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18892,18797,hispanic,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18893,18798,hispanic,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18894,18799,white,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18895,18800,native american,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18896,18801,black,female,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,None,None
18897,18802,native american,male,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18898,18803,hispanic,other,2019-12-04,2019-12-11,2019-12-23,2019-12-30,2019-12-30,2020-01-16,2020-01-21
18899,18796,white,female,2019-12-04,2019-12-11,2019-12-30,2020-01-06,None,None,None
18900,18996,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18901,18997,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18902,18998,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18903,18999,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18904,19000,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18905,19001,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18906,19002,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18907,19006,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18908,19004,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18909,19005,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18910,19007,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18911,19008,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18912,19009,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18913,19010,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18914,19003,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18915,18995,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18916,18977,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18917,18993,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18918,19011,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18919,18978,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18920,18979,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18921,18980,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18922,18981,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18923,18982,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18924,18983,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18925,18994,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18926,18984,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18927,18986,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18928,18987,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18929,18988,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18930,18989,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18931,18990,black,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18932,18991,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18933,18992,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18934,18985,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18935,19012,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18936,19030,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18937,19014,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18938,19035,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18939,19036,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18940,19037,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18941,19038,native american,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18942,19039,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18943,19040,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18944,19041,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18945,19042,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18946,19043,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18947,19044,black,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18948,19045,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18949,19046,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18950,19047,black,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18951,19048,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18952,18976,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18953,19034,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18954,19013,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18955,19033,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18956,19031,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18957,19015,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18958,19016,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18959,19017,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18960,19018,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18961,19019,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18962,19020,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18963,19021,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18964,19022,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18965,19023,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18966,19024,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18967,19025,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18968,19026,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18969,19027,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18970,19028,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18971,19029,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18972,19032,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18973,19049,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18974,18975,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18975,18973,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18976,18919,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18977,18920,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18978,18921,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18979,18922,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18980,18923,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18981,18924,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18982,18925,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18983,18926,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18984,18927,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18985,18928,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18986,18929,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18987,18930,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18988,18931,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18989,18932,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18990,18933,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18991,18918,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18992,18934,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18993,18917,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18994,18915,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
18995,18900,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18996,18901,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
18997,18902,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
18998,18903,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
18999,18904,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19000,18905,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19001,18906,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19002,18907,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19003,18908,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19004,18909,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19005,18910,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19006,18911,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19007,18912,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19008,18913,asian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19009,18914,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
19010,18916,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19011,18935,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19012,18974,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19013,18937,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19014,18958,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19015,18959,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19016,18960,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19017,18961,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19018,18962,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19019,18936,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19020,18964,native hawaiian,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
19021,18965,black,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19022,18966,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19023,18967,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19024,18968,white,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19025,18969,hispanic,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19026,18970,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19027,18971,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19028,18972,asian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19029,18957,native hawaiian,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19030,18956,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19031,18963,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
19032,18954,hispanic,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19033,18955,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19034,18939,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19035,18940,native american,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19036,18941,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19037,18942,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19038,18943,black,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19039,18944,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19040,18945,white,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19041,18938,white,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19042,18947,asian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,None,None,None
19043,18948,hispanic,male,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19044,18949,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19045,18950,black,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19046,18951,black,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19047,18952,native american,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19048,18953,native american,female,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19049,18946,native hawaiian,other,2019-12-05,2019-12-12,2019-12-30,2020-01-06,2020-01-06,None,None
19050,19145,hispanic,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19051,19146,native hawaiian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19052,19147,asian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19053,19148,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,None,None,None
19054,19149,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19055,19150,black,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19056,19151,black,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19057,19155,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19058,19153,black,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19059,19154,native hawaiian,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19060,19156,native american,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19061,19157,native american,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19062,19158,hispanic,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19063,19159,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19064,19152,black,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,None,None,None
19065,19144,hispanic,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19066,19126,asian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19067,19142,native american,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19068,19160,white,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19069,19127,white,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19070,19128,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19071,19129,native american,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19072,19130,hispanic,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19073,19131,native hawaiian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19074,19132,black,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19075,19143,hispanic,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,None,None,None
19076,19133,black,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19077,19135,hispanic,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19078,19136,black,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19079,19137,asian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19080,19138,white,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19081,19139,native american,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19082,19140,black,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19083,19141,white,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19084,19134,native hawaiian,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,None
19085,19161,native hawaiian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19086,19180,native hawaiian,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,None,None,None
19087,19163,white,female,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
19088,19185,native american,other,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,2020-01-16,2020-01-21
19089,19186,native hawaiian,male,2019-12-06,2019-12-13,2019-12-30,2020-01-06,2020-01-06,None,None
